,0,1,2,3,4,5,6,7,8,9
0,0.3079269468,0.235341436646,0.379750684563,6.95111721333,5.7345781226,12.0097395116,36.3623236135,35.7138451479,52.9156045246,112.932089234
1,0.513865900314,0.0,0.439284690241,12.0265494492,5.46916861101,15.7561014385,28.520497053,60.1919280098,78.8475380916,46.8307929685
2,0.0,0.541779562763,0.514230340044,9.56237103604,17.9794382819,24.4845341767,25.3659611575,123.387292661,81.5201287055,67.846590584
3,0.0,0.325480471994,0.254422074098,3.04941796568,6.05368769802,5.99010447317,121.126209127,124.528482211,142.12944984,73.9330156475
4,0.0759428122561,0.516789626662,0.391947745335,10.7945812786,17.5038219114,14.8524037983,67.191597521,167.669919382,32.820723519,105.389189923
5,0.177102426829,0.472221769046,0.317151765794,9.33605486011,14.6865029118,10.1022480467,76.165474253,192.575453715,112.7963403,23.9234371659
6,0.406706227446,0.579894917066,0.511656854903,20.3056942981,25.6891563533,25.1736244266,39.9777259315,226.725895419,28.4945298615,181.991930403
7,0.235918033167,0.292533385802,0.30869255928,5.76266118392,6.5032736624,8.29459298585,136.244731643,288.397411271,107.560167072,60.5291889945
8,0.129884851719,0.501186568781,0.359237235235,10.238631605,16.4773851899,12.6755736837,29.8606073785,176.93967968,169.664322094,30.2573318941
9,0.280391803841,0.421895067873,0.511206837487,12.0069496011,13.6168080165,23.2404381277,20.498362036,91.1902737805,67.2197828597,23.4284163993
10,0.128306648382,0.170088699336,0.312585565294,2.93284462261,2.6484847899,7.8898030404,62.380687127,72.1579046049,161.997213637,62.517116329
11,0.164466829992,0.551699118294,0.414464776394,13.0153833389,20.4807615209,16.817748768,24.2902440855,193.268145069,131.765286298,21.7843905803
12,0.241521504778,0.174151259117,0.147958818751,3.22226690849,2.98087879703,2.21642049131,150.406173762,138.101071062,60.9392576545,35.463448486
13,0.37652085423,0.437188101749,0.325628362116,12.1248154887,14.5865022897,10.3669639629,85.361477464,152.103171031,25.782658991,76.824653973
14,0.120735391106,0.275469696618,0.334735637148,4.41796147151,5.36040136729,9.47071003979,89.170198893,133.983535275,33.1901267436,44.4707824894
15,0.0,0.437913463372,0.491975389749,8.05417362912,12.2679402021,21.49755415,42.430816324,124.174034046,29.298895007,45.136628989
16,0.0512003785515,0.103462266719,0.0499641352,0.615702706936,0.87021382968,0.507568924082,271.518593854,182.191248308,63.2228755648,25.4980886376
17,0.0,0.54747656925,0.535545359743,12.4519179347,19.737174941,26.6562827452,23.228819766,127.027240454,28.4062930562,26.2388315248
18,0.0,0.485090718055,0.3397372253,8.04930202225,14.595755067,11.331172171,73.164660141,149.897519063,87.9742786665,104.687726066
19,0.255660227513,0.401404204849,0.45480478983,10.1300066104,11.9636230125,18.2905311555,21.659423741,47.1813328623,89.8576696852,337.493102611
20,0.433990759488,0.547055578427,0.437407693521,18.717262448,23.1267412432,18.6720384231,46.155998975,202.622102418,27.0558065924,38.8401335046
21,0.163262870983,0.0612505341914,0.0778746670064,1.24454219599,0.89386655499,0.762142385999,217.720346987,136.832727298,60.542582508,43.702338977
22,0.521035050601,0.308826019111,0.0,12.3756252232,10.5095524904,1.09540668573,172.6877169,49.8605817453,162.647104808,20.2112016651
23,0.397906226527,0.56448348779,0.49691833359,19.1953224873,24.2468913607,23.6491715661,38.299836977,239.725259843,20.159731107,20.6332570831
24,0.447464859478,0.176386349806,0.118105687505,8.12618683164,5.55351532057,1.87973932252,158.573940045,95.3391481233,40.6893190317,60.257113623
25,0.174379043005,0.311236496833,0.544531618605,8.5305929793,8.05028187051,25.474873154,22.4971451855,52.4524777903,25.6717753922,118.649440179
26,0.312168349835,0.0665834086853,0.269627624084,4.54145363358,2.51499044347,5.8364904582,34.751742472,37.8029346717,123.594592493,48.4854956999
27,0.127104511508,0.270032615852,0.198818234143,3.31873458595,4.78871353829,3.84656508391,159.578810033,121.058297989,112.421733616,206.769640487
28,0.135676991526,0.258706988471,0.0947756795027,2.79255710998,4.30974889142,1.55794969534,45.8650056895,32.2050925696,180.090916722,75.6802583025
29,0.203650982851,0.18287377163,0.211894541831,3.081065865,2.99855432355,3.91044962771,146.099689585,102.192266648,87.3006700365,134.406039786
30,0.207105095259,0.196553332046,0.19580829608,3.17825602275,3.27291968631,3.47400207991,57.33761034,23.2201688978,69.7321157142,75.945342906
31,0.232786822153,0.500036439229,0.460751978352,12.719779464,17.5467660479,19.6977717479,77.2009066345,346.178854164,35.8375700658,37.8417224223
32,0.0,0.437324564635,0.376441975318,7.69352914443,12.2445725883,13.0222974854,59.4271806545,145.027707242,56.4104280578,35.0050318227
33,0.150149916029,0.0404877678157,0.0834835435315,1.06008957469,0.696880175537,0.802194675559,239.061883805,107.837946808,56.9258449705,89.8686350265
34,0.282248971026,0.509280759155,0.423998534276,13.3480468319,18.391009242,17.0667603852,56.692106824,178.625616205,57.411693132,62.301566133
35,0.331052342001,0.122157553819,0.361196232529,6.12385698711,3.66640323155,10.5341741919,82.791114869,78.5785115812,48.4795677438,68.097684167
36,0.152271420399,0.12140673564,0.158868788054,1.71087307988,1.56246457532,2.26479432784,385.228948591,22.493016574,73.737335319,89.9731591855
37,0.317707150416,0.224405431777,0.187731297762,5.39957369034,4.91050584947,3.44559441726,40.1604611115,35.883664708,176.117364807,153.737108543
38,0.183261499417,0.128353095047,0.318647135957,3.19103951578,2.26860232442,8.10446718142,51.2484942155,75.0518779812,143.159522988,38.2999025642
39,0.172402951199,0.430628288465,0.312507520214,8.02876926517,12.2197109981,9.4646661448,91.1705697985,187.576082409,76.326230992,47.458755817
40,0.21951731484,0.373344930776,0.285585923826,6.93663875196,9.53944023844,7.74839275458,91.7995948675,172.420176389,131.443798974,34.9383756912
41,0.3256701553,0.235893256379,0.239369808742,6.03842022521,5.4259302514,5.14941095467,79.5987333125,51.9154616854,119.214421006,145.578981112
42,0.403540283572,0.136382128279,0.147367446409,6.51986518673,4.20382796453,2.26603932703,140.068851595,101.010641415,51.3142946564,29.1303742276
43,0.180043537699,0.148083552286,0.356434150282,3.69171287138,2.70314768236,10.1999557081,62.601735879,94.6446441299,219.693509466,42.3921652797
44,0.385231133138,0.227976809414,0.352232804055,8.41969204722,6.38417635001,10.4210132467,29.811674557,39.532004727,78.8991308565,121.167626241
45,0.0343740180354,0.476009464973,0.437700250956,9.8963745266,14.9851355996,17.5872203692,21.152083772,114.876275719,84.3988033514,27.9477961906
46,0.0,0.394731246925,0.532301710575,8.80827089312,10.8883546433,24.8318392515,54.2014870275,106.083166259,83.7367111915,258.863991712
47,0.503394438008,0.196190317211,0.21206360816,10.7664741225,7.16790762092,4.31545262774,124.542114691,85.1701593993,124.709178549,49.7862043414
48,0.0159846504853,0.305385010368,0.277157028054,3.89316338581,5.90762338562,6.84168952007,99.0127851945,146.167434079,42.6902633078,37.4858777362
49,0.220660120085,0.311765209816,0.384765066073,6.68792627223,7.39662928867,12.6588548398,53.8993875705,40.8513394388,38.2704584622,154.318902887
50,0.246165203744,0.44087343892,0.398069583694,10.2498356319,13.6801478369,14.5428344313,35.839180445,177.672963369,169.419161332,178.396059874
51,0.430890046785,0.199183065395,0.167670368527,8.02129167277,5.82892010612,2.96436867723,129.958882181,72.1104995972,102.696787405,74.0222251615
52,0.268761345869,0.293095308429,0.449382304998,7.99059333609,7.4732610828,17.1181754856,26.984476104,52.2762444327,53.8145129663,131.049280099
53,0.286623153096,0.183706714038,0.239061360712,4.60586767706,3.77694345366,4.89554008063,49.93950938,46.6686291736,176.148786467,195.497333074
54,0.531356380733,0.12184608036,0.460681233002,13.8020438703,7.47095892364,17.6905292673,26.2428091785,39.5179059447,36.6985564093,106.114097121
55,0.202027473396,0.311754650892,0.464877318903,7.52558416923,7.7020093816,18.3992775139,42.5573811395,80.3230056239,85.0823911141,185.596281611
56,0.192056928632,0.115637742648,0.0479300613892,1.78449580153,1.5821676591,0.566314069795,152.323988943,96.427254941,23.7275686616,22.3694075044
57,0.17449729846,0.166460549097,0.427729014705,4.66807488605,3.33994502146,14.8865772012,62.334699884,87.1998491767,105.790659919,52.521108368
58,0.243300773384,0.210629209998,0.0,3.28586333229,3.63316484294,0.480830128142,149.839091552,61.22132709,35.1516982053,40.1009690752
59,0.353867333018,0.207887676693,0.194970284475,6.0825971756,4.96037530938,3.62255212874,86.3464703105,48.6103941262,44.1656734429,41.8194763099
60,0.222791656506,0.0749625327745,0.137306083908,2.21499285917,1.45535156991,1.75527744609,189.572942891,90.215985825,122.257919178,178.413069956
61,0.0,0.203581691914,0.329353630728,2.49035157571,2.91620057248,8.81602040204,34.003137297,86.0380615582,178.685432491,25.0654923619
62,0.140156670529,0.128460850915,0.365203108638,3.23695337041,2.23720543963,10.6465577802,24.659367341,61.4374643213,117.84213051,41.087864405
63,0.174780484048,0.190718400893,0.0865888510397,2.29188032132,2.77234193874,1.17739872719,179.705973819,27.7725588203,178.291695725,50.472032417
64,0.149849047171,0.201059516978,0.0653389739544,2.1012954319,2.84672584438,0.95521331986,91.788548685,26.9913370766,129.057998106,35.3761681058
65,0.237532645718,0.0596855325442,0.0177489962685,2.0968649606,1.33626477453,0.277368749108,220.723150038,76.9523115719,55.4975997796,109.593897431
66,0.327256327614,0.45890557446,0.312042434983,11.4026404284,15.1592262837,9.83135111523,33.873565105,225.143705734,259.14959506,46.2715495614
67,0.133131703056,0.239823771332,0.328555071179,3.92656444028,4.32979220005,8.9714117588,143.966692538,95.6434898162,49.9466459058,298.66515175
68,0.344575620255,0.158480765316,0.300378603281,6.10989278066,4.14370499488,7.42445639533,92.850271339,70.7702298802,49.6756015643,97.202615415
69,0.157323889257,0.176975927392,0.172811905682,2.27877329366,2.5223443955,2.75620224378,419.129233456,49.5582963093,37.9987522417,50.616082708
